Date|Time|in|out|pktin|pktout
09/18/2014|07:50:00|8.1671703947e+02|8.1735074123e+02|7.5603442982e+00|7.8799451754e+00
09/18/2014|08:00:00|8.2539482456e+02|8.2306598246e+02|7.6491666667e+00|7.9373596491e+00
09/18/2014|08:10:00|8.2395621930e+02|8.0345394298e+02|7.6605307018e+00|7.6988618421e+00
09/18/2014|08:20:00|8.1877253509e+02|8.1948917982e+02|7.5731096491e+00|7.8991557018e+00
09/18/2014|08:30:00|8.1544607018e+02|8.0703128070e+02|7.5484035088e+00|7.7493421053e+00
09/18/2014|08:40:00|8.3783858521e+02|8.1678452757e+02|7.8174630326e+00|7.8541906850e+00
09/18/2014|08:50:00|8.1380601128e+02|8.3085875313e+02|7.5015720551e+00|8.0579935255e+00
09/18/2014|09:00:00|8.0320484211e+02|8.3046336842e+02|7.3765964912e+00|8.0744912281e+00
09/18/2014|09:10:00|8.1932424185e+02|8.2779831495e+02|7.5787758981e+00|8.0215033417e+00
09/18/2014|09:20:00|8.2648365288e+02|8.0564733417e+02|7.6771363826e+00|7.7004089390e+00
09/18/2014|09:30:00|8.2175314035e+02|8.0529114035e+02|7.6250263158e+00|7.7014122807e+00
09/18/2014|09:40:00|8.1398717105e+02|8.1381451754e+02|7.5215416667e+00|7.8347938596e+00
09/18/2014|09:50:00|8.1827312719e+02|8.2884067544e+02|7.5615899123e+00|8.0523114035e+00
09/18/2014|10:00:00|8.3828694737e+02|8.2452584211e+02|7.8135438596e+00|7.9492192982e+00
09/18/2014|10:10:00|8.0393098246e+02|8.0984614035e+02|7.4034561404e+00|7.7953157895e+00
09/18/2014|10:20:00|8.1764091228e+02|8.1956628070e+02|7.5586315789e+00|7.9162280702e+00
09/18/2014|10:30:00|8.1736757895e+02|8.2551056140e+02|7.5527017544e+00|7.9910350877e+00
09/18/2014|10:40:00|8.2009186842e+02|8.1250533333e+02|7.5979517544e+00|7.8054736842e+00
09/18/2014|10:50:00|8.2905718421e+02|8.0223989474e+02|7.7269956140e+00|7.6770350877e+00
09/18/2014|11:00:00|8.2266812281e+02|8.2295605263e+02|7.6263070175e+00|7.9569561404e+00
09/18/2014|11:10:00|8.2065427632e+02|8.2099855263e+02|7.5961557018e+00|7.9212587719e+00
09/18/2014|11:20:00|8.1280841667e+02|8.2126450000e+02|7.4498750000e+00|7.9545833333e+00
09/18/2014|11:30:00|8.1881692105e+02|8.2242703509e+02|7.5699166667e+00|7.9387280702e+00
09/18/2014|11:40:00|8.1194049561e+02|8.1456796491e+02|7.5024583333e+00|7.8406052632e+00
09/18/2014|11:50:00|8.3874521970e+02|8.2605109091e+02|7.8062159091e+00|7.9710757576e+00
09/18/2014|12:00:00|8.2213917943e+02|8.1809459330e+02|7.5898783892e+00|7.8786874003e+00
09/18/2014|12:10:00|8.3188562360e+02|8.1252946730e+02|7.7145534290e+00|7.7803125997e+00
09/18/2014|12:20:00|8.3052839394e+02|8.2122058533e+02|7.6740518341e+00|7.9081172249e+00
09/18/2014|12:30:00|8.2901583333e+02|8.2361459649e+02|7.6789254386e+00|7.9633070175e+00
09/18/2014|12:40:00|8.1102541228e+02|8.2102712281e+02|7.4719429825e+00|7.9330614035e+00
09/18/2014|12:50:00|8.1144633772e+02|8.3352487719e+02|7.4417653509e+00|8.0972719298e+00
09/18/2014|13:00:00|8.3792975000e+02|8.1861741667e+02|7.8098750000e+00|7.8659583333e+00
09/18/2014|13:10:00|8.3152640351e+02|8.0241184649e+02|7.7309736842e+00|7.6691732456e+00
09/18/2014|13:20:00|8.2274181078e+02|8.0920140351e+02|7.6155620301e+00|7.7671938179e+00
09/18/2014|13:30:00|8.1609076817e+02|8.1896624561e+02|7.5505520050e+00|7.9007360067e+00
09/18/2014|13:40:00|8.3458501754e+02|8.3462536842e+02|7.7318070175e+00|8.0788245614e+00
09/18/2014|13:50:00|8.1289057895e+02|8.0800456140e+02|7.4957807018e+00|7.7696491228e+00
09/18/2014|14:00:00|8.5632925439e+02|8.4374465789e+02|7.8379078947e+00|8.1718815789e+00
09/18/2014|14:10:00|8.0694897368e+02|8.2675134211e+02|7.4068903509e+00|8.0292061404e+00
09/18/2014|14:20:00|8.2058270175e+02|8.1815078947e+02|7.5808947368e+00|7.8878684211e+00
09/18/2014|14:30:00|8.3606765789e+02|8.1224211842e+02|7.7688815789e+00|7.7859671053e+00
09/18/2014|14:40:00|8.2349662281e+02|7.9677037281e+02|7.6444166667e+00|7.6151557018e+00
09/18/2014|14:50:00|8.2364446053e+02|8.2103087719e+02|7.6012916667e+00|7.9187192982e+00
09/18/2014|15:00:00|8.2639759211e+02|8.3001452632e+02|7.5776644737e+00|8.0369649123e+00
09/18/2014|15:10:00|8.1457605183e+02|8.3731724641e+02|7.5006271930e+00|8.1363608453e+00
09/18/2014|15:20:00|8.2330519378e+02|8.2126357815e+02|7.6380307018e+00|7.9031917863e+00
09/18/2014|15:30:00|8.1937075439e+02|8.1959133333e+02|7.5736228070e+00|7.9050350877e+00
09/18/2014|15:40:00|8.2354282456e+02|8.0750081579e+02|7.6500964912e+00|7.7443640351e+00
09/18/2014|15:50:00|8.2536466667e+02|8.1326628947e+02|7.5797543860e+00|7.8152061404e+00
09/18/2014|16:00:00|8.2066840351e+02|8.2286182456e+02|7.5952192982e+00|7.9428421053e+00
09/18/2014|16:10:00|8.3773151316e+02|8.2210263596e+02|7.8139846491e+00|7.9145767544e+00
09/18/2014|16:20:00|8.1822322619e+02|8.3044872619e+02|7.5568035714e+00|8.0443194444e+00
09/18/2014|16:30:00|7.9320305013e+02|8.1689009398e+02|7.2677907268e+00|7.8932880117e+00
09/18/2014|16:40:00|8.1629861404e+02|8.2922785965e+02|7.5323245614e+00|8.0291228070e+00
09/18/2014|16:50:00|8.2844933333e+02|8.1486356140e+02|7.6922105263e+00|7.8163596491e+00
09/18/2014|17:00:00|8.1565277632e+02|7.9811550877e+02|7.5667039474e+00|7.6448684211e+00
09/18/2014|17:10:00|8.3585303070e+02|8.1906773684e+02|7.7848311404e+00|7.8796842105e+00
09/18/2014|17:20:00|8.1630214035e+02|8.2900119298e+02|7.5321578947e+00|8.0366315789e+00
09/18/2014|17:30:00|8.2093416228e+02|8.0862223684e+02|7.6211776316e+00|7.7719342105e+00
09/18/2014|17:40:00|8.1406316667e+02|8.1174350000e+02|7.5219166667e+00|7.8072500000e+00
