Date|Time|in|out|pktin|pktout
09/18/2014|17:50:00|4.3972117167e+04|1.4328643649e+04|2.7837660526e+02|5.9510271930e+01
09/18/2014|18:00:00|4.3835806833e+04|1.4328403000e+04|2.7764333333e+02|5.9286583333e+01
09/18/2014|18:10:00|4.6451462123e+04|1.4387606281e+04|2.8391927193e+02|6.0111057018e+01
09/18/2014|18:20:00|4.4711890570e+04|1.4162892921e+04|2.8341646491e+02|5.9245570175e+01
09/18/2014|18:30:00|4.3804652932e+04|1.4258397757e+04|2.7884334649e+02|5.9300706140e+01
09/18/2014|18:40:00|4.3373431458e+04|1.4222407875e+04|2.7671241667e+02|5.9347500000e+01
09/18/2014|18:50:00|4.3563859224e+04|1.4277994982e+04|2.7703534211e+02|5.9057653509e+01
09/18/2014|19:00:00|4.6319909598e+04|1.4278188668e+04|2.8369548726e+02|5.9006124269e+01
09/18/2014|19:10:00|4.6188650391e+04|1.4183046781e+04|2.7869284687e+02|5.8643756911e+01
09/18/2014|19:20:00|4.3893650011e+04|1.4261627515e+04|2.8348803429e+02|5.9648855662e+01
09/18/2014|19:30:00|1.6198906403e+05|7.5359065347e+06|2.2350702895e+03|5.0318450263e+03
